stat_name,stat_value,file
mean_divergence,0.039793691684384874,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run15_rep0_tr_summary_stats.csv
mean_diversity,0.05806581811699495,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run15_rep0_tr_summary_stats.csv
divergence_slope,2.4393141518115445e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run15_rep0_tr_summary_stats.csv
diversity_slope,2.9854419433574626e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run15_rep0_tr_summary_stats.csv
transition_score,4.909090909090909,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run15_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,7.007692307692308,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run16_rep0_tr_summary_stats.csv
mean_bl,0.00748308003463035,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run16_rep0_tr_summary_stats.csv
mean_int_bl,0.004779073748031496,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run16_rep0_tr_summary_stats.csv
mean_ext_bl,0.010124686176153846,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run16_rep0_tr_summary_stats.csv
mean_divergence,0.039724430946008804,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run16_rep0_tr_summary_stats.csv
mean_diversity,0.05825734477731611,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run16_rep0_tr_summary_stats.csv
divergence_slope,2.2947162321913126e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run16_rep0_tr_summary_stats.csv
diversity_slope,3.1587992439238e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run16_rep0_tr_summary_stats.csv
transition_score,5.454545454545454,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run16_rep0_tr_summary_stats.csv
stat_name,stat_value,file
